"","controller","condition","item","accuracy","rt","subject","group"
"12344","PictureAccept","Unambiguous",11,1,3032,"Non-Native 16","Non-Native"
"12348","PictureAccept","Unambiguous",3,0,1866,"Non-Native 16","Non-Native"
"12380","PictureAccept","Ambiguous",2,1,2194,"Non-Native 16","Non-Native"
"12388","PictureAccept","Ambiguous",4,1,4940,"Non-Native 16","Non-Native"
"12396","PictureAccept","Ambiguous",8,1,3282,"Non-Native 16","Non-Native"
"12412","PictureAccept","Unambiguous",9,1,978,"Non-Native 16","Non-Native"
"12416","PictureAccept","Unambiguous",5,1,833,"Non-Native 16","Non-Native"
"12440","PictureAccept","Unambiguous",7,0,3368,"Non-Native 16","Non-Native"
"12460","PictureAccept","Ambiguous",12,1,3687,"Non-Native 16","Non-Native"
"12496","PictureAccept","Unambiguous",1,1,1743,"Non-Native 16","Non-Native"
"12528","PictureAccept","Ambiguous",6,1,1501,"Non-Native 16","Non-Native"
"12536","PictureAccept","Ambiguous",10,1,2360,"Non-Native 16","Non-Native"
"12554","PictureAccept","Ambiguous",5,1,1981,"Non-Native 17","Non-Native"
"12578","PictureAccept","Ambiguous",7,0,2158,"Non-Native 17","Non-Native"
"12598","PictureAccept","Unambiguous",2,1,2422,"Non-Native 17","Non-Native"
"12602","PictureAccept","Ambiguous",3,1,1677,"Non-Native 17","Non-Native"
"12610","PictureAccept","Unambiguous",12,1,1363,"Non-Native 17","Non-Native"
"12630","PictureAccept","Ambiguous",11,1,2065,"Non-Native 17","Non-Native"
"12634","PictureAccept","Unambiguous",6,1,4511,"Non-Native 17","Non-Native"
"12642","PictureAccept","Ambiguous",9,1,2175,"Non-Native 17","Non-Native"
"12654","PictureAccept","Unambiguous",10,1,1688,"Non-Native 17","Non-Native"
"12718","PictureAccept","Unambiguous",8,1,1864,"Non-Native 17","Non-Native"
"12722","PictureAccept","Ambiguous",1,0,4023,"Non-Native 17","Non-Native"
"12742","PictureAccept","Unambiguous",4,1,1020,"Non-Native 17","Non-Native"
"12784","PictureAccept","Ambiguous",4,0,5875,"Non-Native 18","Non-Native"
"12796","PictureAccept","Ambiguous",12,0,3956,"Non-Native 18","Non-Native"
"12800","PictureAccept","Ambiguous",6,1,5201,"Non-Native 18","Non-Native"
"12812","PictureAccept","Ambiguous",10,1,1511,"Non-Native 18","Non-Native"
"12832","PictureAccept","Unambiguous",3,1,1412,"Non-Native 18","Non-Native"
"12836","PictureAccept","Unambiguous",11,1,3333,"Non-Native 18","Non-Native"
"12844","PictureAccept","Ambiguous",2,1,1221,"Non-Native 18","Non-Native"
"12868","PictureAccept","Unambiguous",7,1,2377,"Non-Native 18","Non-Native"
"12896","PictureAccept","Unambiguous",5,1,3064,"Non-Native 18","Non-Native"
"12904","PictureAccept","Unambiguous",1,1,3537,"Non-Native 18","Non-Native"
"12952","PictureAccept","Unambiguous",9,1,2072,"Non-Native 18","Non-Native"
"12992","PictureAccept","Ambiguous",8,1,1980,"Non-Native 18","Non-Native"
"13034","PictureAccept","Ambiguous",3,1,5265,"Non-Native 19","Non-Native"
"13050","PictureAccept","Ambiguous",5,1,1824,"Non-Native 19","Non-Native"
"13074","PictureAccept","Unambiguous",2,1,2757,"Non-Native 19","Non-Native"
"13094","PictureAccept","Ambiguous",1,1,18454,"Non-Native 19","Non-Native"
"13098","PictureAccept","Unambiguous",4,1,2176,"Non-Native 19","Non-Native"
"13118","PictureAccept","Unambiguous",6,0,2407,"Non-Native 19","Non-Native"
"13122","PictureAccept","Ambiguous",9,1,4206,"Non-Native 19","Non-Native"
"13134","PictureAccept","Unambiguous",10,1,10421,"Non-Native 19","Non-Native"
"13170","PictureAccept","Ambiguous",7,1,2596,"Non-Native 19","Non-Native"
"13198","PictureAccept","Unambiguous",12,1,5012,"Non-Native 19","Non-Native"
"13206","PictureAccept","Ambiguous",11,1,2394,"Non-Native 19","Non-Native"
"13214","PictureAccept","Unambiguous",8,1,2950,"Non-Native 19","Non-Native"
"13246","PictureAccept","Unambiguous",9,1,3863,"Non-Native 20","Non-Native"
"13270","PictureAccept","Unambiguous",5,1,2220,"Non-Native 20","Non-Native"
"13286","PictureAccept","Ambiguous",4,1,3466,"Non-Native 20","Non-Native"
"13306","PictureAccept","Ambiguous",6,1,2070,"Non-Native 20","Non-Native"
"13318","PictureAccept","Ambiguous",2,1,2779,"Non-Native 20","Non-Native"
"13322","PictureAccept","Ambiguous",10,1,2149,"Non-Native 20","Non-Native"
"13342","PictureAccept","Unambiguous",1,1,1700,"Non-Native 20","Non-Native"
"13346","PictureAccept","Unambiguous",3,1,1008,"Non-Native 20","Non-Native"
"13390","PictureAccept","Ambiguous",8,1,1409,"Non-Native 20","Non-Native"
"13398","PictureAccept","Unambiguous",11,0,2022,"Non-Native 20","Non-Native"
"13414","PictureAccept","Unambiguous",7,1,3229,"Non-Native 20","Non-Native"
"13434","PictureAccept","Ambiguous",12,1,1603,"Non-Native 20","Non-Native"
"13450","PictureAccept","Unambiguous",8,0,3813,"Non-Native 21","Non-Native"
"13486","PictureAccept","Unambiguous",4,1,2676,"Non-Native 21","Non-Native"
"13498","PictureAccept","Unambiguous",2,0,2018,"Non-Native 21","Non-Native"
"13514","PictureAccept","Unambiguous",10,1,1183,"Non-Native 21","Non-Native"
"13538","PictureAccept","Ambiguous",5,1,1487,"Non-Native 21","Non-Native"
"13546","PictureAccept","Ambiguous",9,1,2205,"Non-Native 21","Non-Native"
"13550","PictureAccept","Ambiguous",7,0,1264,"Non-Native 21","Non-Native"
"13602","PictureAccept","Ambiguous",11,0,1897,"Non-Native 21","Non-Native"
"13622","PictureAccept","Ambiguous",1,0,1108,"Non-Native 21","Non-Native"
"13638","PictureAccept","Unambiguous",12,1,2124,"Non-Native 21","Non-Native"
"13658","PictureAccept","Ambiguous",3,1,2024,"Non-Native 21","Non-Native"
"13662","PictureAccept","Unambiguous",6,1,1318,"Non-Native 21","Non-Native"
"13700","PictureAccept","Ambiguous",8,1,3763,"Non-Native 22","Non-Native"
"13708","PictureAccept","Unambiguous",5,1,823,"Non-Native 22","Non-Native"
"13724","PictureAccept","Unambiguous",9,1,1058,"Non-Native 22","Non-Native"
"13740","PictureAccept","Ambiguous",6,1,1054,"Non-Native 22","Non-Native"
"13752","PictureAccept","Ambiguous",10,1,3129,"Non-Native 22","Non-Native"
"13756","PictureAccept","Unambiguous",1,1,1803,"Non-Native 22","Non-Native"
"13772","PictureAccept","Unambiguous",11,1,1430,"Non-Native 22","Non-Native"
"13792","PictureAccept","Unambiguous",3,1,1605,"Non-Native 22","Non-Native"
"13800","PictureAccept","Ambiguous",4,1,1554,"Non-Native 22","Non-Native"
"13824","PictureAccept","Unambiguous",7,1,1913,"Non-Native 22","Non-Native"
"13848","PictureAccept","Ambiguous",2,1,2535,"Non-Native 22","Non-Native"
"13864","PictureAccept","Ambiguous",12,1,3869,"Non-Native 22","Non-Native"
"13926","PictureAccept","Ambiguous",1,1,7041,"Non-Native 23","Non-Native"
"13938","PictureAccept","Ambiguous",9,0,5889,"Non-Native 23","Non-Native"
"13962","PictureAccept","Ambiguous",5,0,6060,"Non-Native 23","Non-Native"
"13970","PictureAccept","Unambiguous",4,0,2615,"Non-Native 23","Non-Native"
"13974","PictureAccept","Unambiguous",6,0,3369,"Non-Native 23","Non-Native"
"13982","PictureAccept","Ambiguous",3,1,5424,"Non-Native 23","Non-Native"
"13986","PictureAccept","Unambiguous",10,0,7317,"Non-Native 23","Non-Native"
"14018","PictureAccept","Ambiguous",11,0,3377,"Non-Native 23","Non-Native"
"14050","PictureAccept","Unambiguous",8,0,5207,"Non-Native 23","Non-Native"
"14054","PictureAccept","Unambiguous",2,1,4025,"Non-Native 23","Non-Native"
"14062","PictureAccept","Ambiguous",7,0,6362,"Non-Native 23","Non-Native"
"14074","PictureAccept","Unambiguous",12,1,3829,"Non-Native 23","Non-Native"
"14126","PictureAccept","Unambiguous",1,0,3678,"Non-Native 24","Non-Native"
"14146","PictureAccept","Unambiguous",7,1,4673,"Non-Native 24","Non-Native"
"14158","PictureAccept","Ambiguous",2,0,1704,"Non-Native 24","Non-Native"
"14170","PictureAccept","Ambiguous",12,1,2095,"Non-Native 24","Non-Native"
"14182","PictureAccept","Ambiguous",4,1,1545,"Non-Native 24","Non-Native"
"14222","PictureAccept","Ambiguous",10,1,5863,"Non-Native 24","Non-Native"
"14226","PictureAccept","Unambiguous",11,1,1606,"Non-Native 24","Non-Native"
"14266","PictureAccept","Unambiguous",3,0,1314,"Non-Native 24","Non-Native"
"14270","PictureAccept","Unambiguous",9,0,3769,"Non-Native 24","Non-Native"
"14274","PictureAccept","Ambiguous",8,1,1326,"Non-Native 24","Non-Native"
"14278","PictureAccept","Unambiguous",5,1,1542,"Non-Native 24","Non-Native"
"14286","PictureAccept","Ambiguous",6,0,2845,"Non-Native 24","Non-Native"
"14382","PictureAccept","Ambiguous",11,1,5206,"Non-Native 25","Non-Native"
"14394","PictureAccept","Unambiguous",4,1,1496,"Non-Native 25","Non-Native"
"14422","PictureAccept","Unambiguous",10,1,3157,"Non-Native 25","Non-Native"
"14434","PictureAccept","Ambiguous",9,1,8138,"Non-Native 25","Non-Native"
"14442","PictureAccept","Ambiguous",5,1,1352,"Non-Native 25","Non-Native"
"14446","PictureAccept","Unambiguous",12,0,4845,"Non-Native 25","Non-Native"
"14454","PictureAccept","Unambiguous",8,1,1971,"Non-Native 25","Non-Native"
"14462","PictureAccept","Ambiguous",7,1,6524,"Non-Native 25","Non-Native"
"14474","PictureAccept","Unambiguous",6,1,1871,"Non-Native 25","Non-Native"
"14478","PictureAccept","Ambiguous",3,1,2235,"Non-Native 25","Non-Native"
"14522","PictureAccept","Ambiguous",1,0,7407,"Non-Native 25","Non-Native"
"14530","PictureAccept","Unambiguous",2,1,1447,"Non-Native 25","Non-Native"
"14602","PictureAccept","Ambiguous",8,0,2122,"Non-Native 26","Non-Native"
"14606","PictureAccept","Unambiguous",1,1,1379,"Non-Native 26","Non-Native"
"14610","PictureAccept","Unambiguous",3,1,2438,"Non-Native 26","Non-Native"
"14630","PictureAccept","Unambiguous",9,1,1346,"Non-Native 26","Non-Native"
"14662","PictureAccept","Ambiguous",12,1,3032,"Non-Native 26","Non-Native"
"14682","PictureAccept","Ambiguous",2,1,1796,"Non-Native 26","Non-Native"
"14694","PictureAccept","Ambiguous",4,1,1723,"Non-Native 26","Non-Native"
"14706","PictureAccept","Ambiguous",6,0,1182,"Non-Native 26","Non-Native"
"14726","PictureAccept","Unambiguous",7,1,1301,"Non-Native 26","Non-Native"
"14750","PictureAccept","Unambiguous",5,1,1244,"Non-Native 26","Non-Native"
"14762","PictureAccept","Ambiguous",10,1,1906,"Non-Native 26","Non-Native"
"14774","PictureAccept","Unambiguous",11,1,1259,"Non-Native 26","Non-Native"
"14798","PictureAccept","Ambiguous",3,1,5431,"Non-Native 27","Non-Native"
"14814","PictureAccept","Ambiguous",5,1,1770,"Non-Native 27","Non-Native"
"14826","PictureAccept","Unambiguous",6,1,2658,"Non-Native 27","Non-Native"
"14830","PictureAccept","Ambiguous",9,1,4588,"Non-Native 27","Non-Native"
"14834","PictureAccept","Unambiguous",12,1,1879,"Non-Native 27","Non-Native"
"14866","PictureAccept","Ambiguous",1,0,5160,"Non-Native 27","Non-Native"
"14906","PictureAccept","Unambiguous",4,0,7411,"Non-Native 27","Non-Native"
"14930","PictureAccept","Unambiguous",8,1,1942,"Non-Native 27","Non-Native"
"14942","PictureAccept","Ambiguous",11,0,1409,"Non-Native 27","Non-Native"
"14966","PictureAccept","Unambiguous",2,1,2657,"Non-Native 27","Non-Native"
"14990","PictureAccept","Unambiguous",10,1,2125,"Non-Native 27","Non-Native"
"14994","PictureAccept","Ambiguous",7,1,1405,"Non-Native 27","Non-Native"
"15022","PictureAccept","Unambiguous",1,0,3358,"Non-Native 28","Non-Native"
"15046","PictureAccept","Ambiguous",8,1,5081,"Non-Native 28","Non-Native"
"15050","PictureAccept","Ambiguous",10,1,2151,"Non-Native 28","Non-Native"
"15054","PictureAccept","Unambiguous",3,1,1355,"Non-Native 28","Non-Native"
"15062","PictureAccept","Ambiguous",6,1,830,"Non-Native 28","Non-Native"
"15070","PictureAccept","Unambiguous",9,1,2222,"Non-Native 28","Non-Native"
"15102","PictureAccept","Ambiguous",12,1,3727,"Non-Native 28","Non-Native"
"15110","PictureAccept","Unambiguous",5,1,1129,"Non-Native 28","Non-Native"
"15134","PictureAccept","Ambiguous",2,1,1270,"Non-Native 28","Non-Native"
"15146","PictureAccept","Unambiguous",7,1,1163,"Non-Native 28","Non-Native"
"15162","PictureAccept","Ambiguous",4,1,3028,"Non-Native 28","Non-Native"
"15206","PictureAccept","Unambiguous",11,1,2348,"Non-Native 28","Non-Native"
"15252","PictureAccept","Unambiguous",8,1,2991,"Non-Native 29","Non-Native"
"15288","PictureAccept","Ambiguous",7,1,2791,"Non-Native 29","Non-Native"
"15292","PictureAccept","Ambiguous",1,1,6425,"Non-Native 29","Non-Native"
"15316","PictureAccept","Unambiguous",10,1,2397,"Non-Native 29","Non-Native"
"15320","PictureAccept","Unambiguous",6,1,5777,"Non-Native 29","Non-Native"
"15356","PictureAccept","Ambiguous",9,1,3542,"Non-Native 29","Non-Native"
"15368","PictureAccept","Ambiguous",11,1,1720,"Non-Native 29","Non-Native"
"15408","PictureAccept","Ambiguous",3,1,1721,"Non-Native 29","Non-Native"
"15412","PictureAccept","Unambiguous",12,1,2529,"Non-Native 29","Non-Native"
"15424","PictureAccept","Unambiguous",2,1,2789,"Non-Native 29","Non-Native"
"15428","PictureAccept","Unambiguous",4,1,1174,"Non-Native 29","Non-Native"
"15440","PictureAccept","Ambiguous",5,1,1461,"Non-Native 29","Non-Native"
"15470","PictureAccept","Ambiguous",12,1,1950,"Non-Native 30","Non-Native"
"15486","PictureAccept","Unambiguous",11,0,1071,"Non-Native 30","Non-Native"
"15490","PictureAccept","Unambiguous",1,0,4373,"Non-Native 30","Non-Native"
"15498","PictureAccept","Unambiguous",3,0,722,"Non-Native 30","Non-Native"
"15506","PictureAccept","Unambiguous",9,0,3523,"Non-Native 30","Non-Native"
"15518","PictureAccept","Ambiguous",2,0,1142,"Non-Native 30","Non-Native"
"15546","PictureAccept","Ambiguous",6,0,1214,"Non-Native 30","Non-Native"
"15586","PictureAccept","Unambiguous",5,0,1957,"Non-Native 30","Non-Native"
"15594","PictureAccept","Ambiguous",8,1,1037,"Non-Native 30","Non-Native"
"15618","PictureAccept","Ambiguous",4,1,1735,"Non-Native 30","Non-Native"
"15642","PictureAccept","Unambiguous",7,1,2348,"Non-Native 30","Non-Native"
"15646","PictureAccept","Ambiguous",10,0,2546,"Non-Native 30","Non-Native"
"15712","PictureAccept","Ambiguous",1,0,15591,"Non-Native 31","Non-Native"
"15720","PictureAccept","Ambiguous",11,0,4805,"Non-Native 31","Non-Native"
"15728","PictureAccept","Unambiguous",10,0,25585,"Non-Native 31","Non-Native"
"15748","PictureAccept","Unambiguous",4,0,4296,"Non-Native 31","Non-Native"
"15760","PictureAccept","Unambiguous",8,1,7426,"Non-Native 31","Non-Native"
"15816","PictureAccept","Ambiguous",5,1,1821,"Non-Native 31","Non-Native"
"15828","PictureAccept","Unambiguous",12,1,3776,"Non-Native 31","Non-Native"
"15836","PictureAccept","Ambiguous",7,0,1892,"Non-Native 31","Non-Native"
"15844","PictureAccept","Unambiguous",6,1,1558,"Non-Native 31","Non-Native"
"15868","PictureAccept","Ambiguous",9,1,4763,"Non-Native 31","Non-Native"
"15876","PictureAccept","Unambiguous",2,1,2066,"Non-Native 31","Non-Native"
"15888","PictureAccept","Ambiguous",3,1,1541,"Non-Native 31","Non-Native"
"15916","PictureAccept","Ambiguous",6,0,5769,"Non-Native 32","Non-Native"
"15928","PictureAccept","Unambiguous",9,0,3113,"Non-Native 32","Non-Native"
"15948","PictureAccept","Unambiguous",7,1,7538,"Non-Native 32","Non-Native"
"15960","PictureAccept","Ambiguous",4,0,4544,"Non-Native 32","Non-Native"
"15964","PictureAccept","Ambiguous",2,1,9531,"Non-Native 32","Non-Native"
"16008","PictureAccept","Ambiguous",8,0,1571,"Non-Native 32","Non-Native"
"16020","PictureAccept","Unambiguous",1,0,3626,"Non-Native 32","Non-Native"
"16024","PictureAccept","Ambiguous",12,0,3361,"Non-Native 32","Non-Native"
"16040","PictureAccept","Unambiguous",3,1,2516,"Non-Native 32","Non-Native"
"16052","PictureAccept","Unambiguous",5,1,2710,"Non-Native 32","Non-Native"
"16060","PictureAccept","Ambiguous",10,0,3809,"Non-Native 32","Non-Native"
"16116","PictureAccept","Unambiguous",11,0,4236,"Non-Native 32","Non-Native"
"16154","PictureAccept","Ambiguous",5,1,5407,"Non-Native 33","Non-Native"
"16182","PictureAccept","Unambiguous",10,1,1068,"Non-Native 33","Non-Native"
"16186","PictureAccept","Ambiguous",11,0,2782,"Non-Native 33","Non-Native"
"16210","PictureAccept","Unambiguous",4,1,889,"Non-Native 33","Non-Native"
"16238","PictureAccept","Ambiguous",1,1,811,"Non-Native 33","Non-Native"
"16250","PictureAccept","Unambiguous",8,1,1858,"Non-Native 33","Non-Native"
"16290","PictureAccept","Ambiguous",9,1,1380,"Non-Native 33","Non-Native"
"16294","PictureAccept","Unambiguous",2,1,1495,"Non-Native 33","Non-Native"
"16298","PictureAccept","Ambiguous",3,1,910,"Non-Native 33","Non-Native"
"16302","PictureAccept","Ambiguous",7,1,787,"Non-Native 33","Non-Native"
"16310","PictureAccept","Unambiguous",6,1,807,"Non-Native 33","Non-Native"
"16338","PictureAccept","Unambiguous",12,1,1524,"Non-Native 33","Non-Native"
"16384","PictureAccept","Ambiguous",2,1,3788,"Non-Native 34","Non-Native"
"16388","PictureAccept","Unambiguous",1,1,3571,"Non-Native 34","Non-Native"
"16412","PictureAccept","Unambiguous",9,1,4421,"Non-Native 34","Non-Native"
"16432","PictureAccept","Ambiguous",4,1,8348,"Non-Native 34","Non-Native"
"16460","PictureAccept","Ambiguous",8,1,7648,"Non-Native 34","Non-Native"
"16468","PictureAccept","Unambiguous",11,1,3557,"Non-Native 34","Non-Native"
"16476","PictureAccept","Unambiguous",5,1,5833,"Non-Native 34","Non-Native"
"16504","PictureAccept","Unambiguous",3,1,1565,"Non-Native 34","Non-Native"
"16528","PictureAccept","Ambiguous",6,0,919,"Non-Native 34","Non-Native"
"16540","PictureAccept","Ambiguous",12,1,4325,"Non-Native 34","Non-Native"
"16544","PictureAccept","Ambiguous",10,1,4871,"Non-Native 34","Non-Native"
"16560","PictureAccept","Unambiguous",7,1,2716,"Non-Native 34","Non-Native"
"16598","PictureAccept","Unambiguous",12,0,3289,"Non-Native 35","Non-Native"
"16654","PictureAccept","Unambiguous",6,1,3710,"Non-Native 35","Non-Native"
"16658","PictureAccept","Unambiguous",2,1,8118,"Non-Native 35","Non-Native"
"16666","PictureAccept","Ambiguous",11,1,2708,"Non-Native 35","Non-Native"
"16670","PictureAccept","Ambiguous",3,1,1871,"Non-Native 35","Non-Native"
"16678","PictureAccept","Ambiguous",5,1,2639,"Non-Native 35","Non-Native"
"16690","PictureAccept","Unambiguous",10,1,1195,"Non-Native 35","Non-Native"
"16718","PictureAccept","Ambiguous",7,1,4077,"Non-Native 35","Non-Native"
"16750","PictureAccept","Ambiguous",9,1,2430,"Non-Native 35","Non-Native"
"16774","PictureAccept","Unambiguous",4,1,1221,"Non-Native 35","Non-Native"
"16778","PictureAccept","Unambiguous",8,1,1384,"Non-Native 35","Non-Native"
"16782","PictureAccept","Ambiguous",1,1,1421,"Non-Native 35","Non-Native"
"16812","PictureAccept","Unambiguous",9,0,5758,"Non-Native 36","Non-Native"
"16840","PictureAccept","Ambiguous",8,0,8770,"Non-Native 36","Non-Native"
"16848","PictureAccept","Unambiguous",7,1,3426,"Non-Native 36","Non-Native"
"16868","PictureAccept","Unambiguous",11,1,1820,"Non-Native 36","Non-Native"
"16884","PictureAccept","Ambiguous",2,1,10307,"Non-Native 36","Non-Native"
"16904","PictureAccept","Ambiguous",4,0,4657,"Non-Native 36","Non-Native"
"16932","PictureAccept","Unambiguous",3,1,3627,"Non-Native 36","Non-Native"
"16944","PictureAccept","Ambiguous",10,1,2575,"Non-Native 36","Non-Native"
"16960","PictureAccept","Unambiguous",1,0,4817,"Non-Native 36","Non-Native"
"16964","PictureAccept","Unambiguous",5,1,2422,"Non-Native 36","Non-Native"
"16992","PictureAccept","Ambiguous",6,1,9278,"Non-Native 36","Non-Native"
"17024","PictureAccept","Ambiguous",12,1,2368,"Non-Native 36","Non-Native"
"17062","PictureAccept","Ambiguous",1,1,3081,"Non-Native 37","Non-Native"
"17102","PictureAccept","Unambiguous",10,1,3585,"Non-Native 37","Non-Native"
"17114","PictureAccept","Unambiguous",4,1,2338,"Non-Native 37","Non-Native"
"17118","PictureAccept","Ambiguous",9,1,2943,"Non-Native 37","Non-Native"
"17126","PictureAccept","Unambiguous",12,1,2905,"Non-Native 37","Non-Native"
"17158","PictureAccept","Unambiguous",2,1,1914,"Non-Native 37","Non-Native"
"17190","PictureAccept","Unambiguous",6,0,1662,"Non-Native 37","Non-Native"
"17194","PictureAccept","Ambiguous",3,1,3044,"Non-Native 37","Non-Native"
"17210","PictureAccept","Ambiguous",5,1,1358,"Non-Native 37","Non-Native"
"17230","PictureAccept","Unambiguous",8,1,1647,"Non-Native 37","Non-Native"
"17234","PictureAccept","Ambiguous",7,1,2498,"Non-Native 37","Non-Native"
"17238","PictureAccept","Ambiguous",11,1,768,"Non-Native 37","Non-Native"
"17258","PictureAccept","Unambiguous",9,1,5396,"Non-Native 38","Non-Native"
"17262","PictureAccept","Ambiguous",6,1,4940,"Non-Native 38","Non-Native"
"17286","PictureAccept","Ambiguous",12,1,4526,"Non-Native 38","Non-Native"
"17314","PictureAccept","Ambiguous",8,0,9028,"Non-Native 38","Non-Native"
"17334","PictureAccept","Ambiguous",4,1,6207,"Non-Native 38","Non-Native"
"17366","PictureAccept","Unambiguous",7,1,4124,"Non-Native 38","Non-Native"
"17370","PictureAccept","Unambiguous",5,1,1808,"Non-Native 38","Non-Native"
"17386","PictureAccept","Ambiguous",2,1,2011,"Non-Native 38","Non-Native"
"17406","PictureAccept","Ambiguous",10,1,2022,"Non-Native 38","Non-Native"
"17414","PictureAccept","Unambiguous",11,1,1521,"Non-Native 38","Non-Native"
"17446","PictureAccept","Unambiguous",3,1,1680,"Non-Native 38","Non-Native"
"17458","PictureAccept","Unambiguous",1,1,1598,"Non-Native 38","Non-Native"
"17490","PictureAccept","Unambiguous",2,1,7083,"Non-Native 39","Non-Native"
"17498","PictureAccept","Ambiguous",5,1,2870,"Non-Native 39","Non-Native"
"17510","PictureAccept","Ambiguous",7,1,3008,"Non-Native 39","Non-Native"
"17550","PictureAccept","Unambiguous",12,0,4191,"Non-Native 39","Non-Native"
"17566","PictureAccept","Unambiguous",8,0,2194,"Non-Native 39","Non-Native"
"17574","PictureAccept","Ambiguous",3,1,3186,"Non-Native 39","Non-Native"
"17590","PictureAccept","Ambiguous",9,1,4837,"Non-Native 39","Non-Native"
"17602","PictureAccept","Unambiguous",6,1,2426,"Non-Native 39","Non-Native"
"17622","PictureAccept","Ambiguous",11,0,1563,"Non-Native 39","Non-Native"
"17642","PictureAccept","Ambiguous",1,0,7479,"Non-Native 39","Non-Native"
"17662","PictureAccept","Unambiguous",10,1,1973,"Non-Native 39","Non-Native"
"17682","PictureAccept","Unambiguous",4,1,1147,"Non-Native 39","Non-Native"
"17706","PictureAccept","Unambiguous",5,1,2284,"Non-Native 40","Non-Native"
"17710","PictureAccept","Unambiguous",1,0,3120,"Non-Native 40","Non-Native"
"17714","PictureAccept","Ambiguous",12,0,2763,"Non-Native 40","Non-Native"
"17718","PictureAccept","Ambiguous",6,1,4348,"Non-Native 40","Non-Native"
"17814","PictureAccept","Ambiguous",2,1,1286,"Non-Native 40","Non-Native"
"17818","PictureAccept","Ambiguous",4,1,3455,"Non-Native 40","Non-Native"
"17830","PictureAccept","Unambiguous",11,1,1540,"Non-Native 40","Non-Native"
"17838","PictureAccept","Ambiguous",8,1,1024,"Non-Native 40","Non-Native"
"17850","PictureAccept","Ambiguous",10,0,4659,"Non-Native 40","Non-Native"
"17862","PictureAccept","Unambiguous",9,1,2465,"Non-Native 40","Non-Native"
"17878","PictureAccept","Unambiguous",3,1,2561,"Non-Native 40","Non-Native"
"17902","PictureAccept","Unambiguous",7,1,1569,"Non-Native 40","Non-Native"
